time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,1.90524848957,-2.92054887125,25.1361516795,6.14431437744,6.05010484291,0.0,2.47032313597,-2.56383974914,5.61209658318,-0.0189196870496,-0.164817534346,0.0,442.2529849416415,442.454516511872,441.465653375123,440.3675490405823
3.960000000000003,2.05841732939,-3.07739985732,25.4758740159,6.14284024441,6.04038498851,0.0,2.63607451989,-2.66455799848,5.71086146983,-0.0393406385155,-0.156888663317,0.0,481.26840273723855,481.8454745508178,480.90716120856894,479.35745146663976
4.020000000000002,2.22038350485,-3.23957805226,25.816141631,6.14101730844,6.03084512633,0.0,2.76351472089,-2.74158356612,5.63130374554,-0.0167290949224,-0.163583346222,0.0,426.03694292954395,425.4387353458474,424.83175748680594,426.7661967197029
4.080000000000001,2.39072623227,-3.4067303893,26.1538396785,6.13946708666,6.02086261972,0.0,2.91531754667,-2.83024550687,5.62474545925,-0.0587918286999,-0.17263266534,0.0,450.9716952557957,450.2138437293356,451.9337379223884,448.52934498416164
4.14,2.57068827392,-3.5794244392,26.4923435576,6.13686358142,6.01116939149,0.0,3.08414143252,-2.92643257486,5.65783826396,-0.0231722087897,-0.145538252956,0.0,463.7019203130713,465.8017445480475,462.7293556592504,465.52426113974326
4.199999999999998,2.76052447512,-3.75771746787,26.8312839461,6.13526445616,6.00249931813,0.0,3.2443397723,-3.01679025607,5.63965532468,-0.0347224594966,-0.142506187454,0.0,449.67338071391475,449.8997553776339,450.0979022609637,449.1617622011317
4.259999999999997,2.96019226875,-3.94151092615,27.1693636941,6.13293004068,5.99385296068,0.0,3.41183104207,-3.10982969039,5.62905841234,-0.0489634796319,-0.147510193976,0.0,452.98637905553016,452.5647044235214,454.5249772051485,453.38118754516546
4.319999999999996,3.17005395785,-4.1309395524,27.5067697244,6.12965594009,5.98487257127,0.0,3.58414412763,-3.20469484326,5.61713938114,-0.0691778318474,-0.154387546349,0.0,455.83847986098533,455.2679237050016,453.90543396689236,452.2778129424755
4.379999999999995,3.38986245809,-4.32586080864,27.8416901023,6.12558843801,5.97636774432,0.0,3.74339246693,-3.29301853904,5.54652479959,-0.0651556298741,-0.124123142431,0.0,433.9579786494352,436.47173905864804,437.1168958671352,437.4485064567089
4.439999999999993,3.61873972558,-4.52585505805,28.1704624242,6.12177748257,5.96908020781,0.0,3.88635967382,-3.37381308955,5.4126374539,-0.0604245427519,-0.116606372996,0.0,415.08761319466987,415.73243818287284,413.9923032369863,414.4052347751378
4.499999999999992,3.85704795965,-4.73114048517,28.4934945133,6.11825885227,5.96188309461,0.0,4.05765710159,-3.46933887386,5.35468703588,-0.055302522773,-0.127652513881,0.0,441.17777225222676,440.25133715993957,441.48319023988705,441.90328849136597
4.559999999999991,4.10589380789,-4.9423033193,28.8134779775,6.11470946715,5.95423099738,0.0,4.23763007963,-3.5697042283,5.31087863747,-0.0682594519406,-0.12730110717,0.0,447.0857438966905,447.09964443032646,447.3626141759858,446.30357190719775
4.6199999999999894,4.36603972357,-5.15975360499,29.1319195193,6.11118542095,5.94693394586,0.0,4.43425126655,-3.67892580377,5.30302037685,-0.0444245912183,-0.112168649883,0.0,459.92488147783115,461.10918769566047,458.8828925834428,460.76904560060007
4.679999999999988,4.63773333515,-5.38365475497,29.4488464153,6.10855853671,5.93992979044,0.0,4.62252151213,-3.78467510463,5.2606429805,-0.0425254592752,-0.127930861689,0.0,451.0749301108089,449.78770339281505,450.40968379678986,450.5622425568241
4.739999999999987,4.92175384825,-5.61441222238,29.7657511021,6.10674517936,5.9318473817,0.0,4.84511875749,-3.90735111387,5.30166268487,-0.0129231879692,-0.153828443903,0.0,480.29691730509626,478.31242981265905,477.53651592050556,479.7894463859928
4.799999999999986,5.21731553726,-5.85164459569,30.0798459904,6.1060964542,5.92284721498,0.0,5.00750128395,-4.0005682505,5.16811588578,-0.00689293814528,-0.143286361772,0.0,421.64201970468184,422.52953351768366,423.0883353917838,423.60748112964575
4.859999999999984,5.52446084619,-6.09530981517,30.3904178434,6.10562734966,5.91405110191,0.0,5.23102446015,-4.1215965803,5.1832087024,-0.0097368012279,-0.154220367661,0.0,474.5678570268681,473.70885829526844,473.02942087520967,472.8104350057543
4.919999999999983,5.84456408595,-6.345995856,30.7003459297,6.10606279049,5.90547449059,0.0,5.43948005419,-4.23461857396,5.14697870521,0.0288431369541,-0.126715914773,0.0,458.0832244076294,460.2468484749504,457.36067717644755,460.4239865544483
4.979999999999982,6.17794677499,-6.60376655203,31.0096929553,6.10800064955,5.89790072938,0.0,5.67346999707,-4.35755780504,5.16356751842,0.0384382676874,-0.125274530549,0.0,477.92863916744227,478.02523051187126,477.43142054352853,478.1634412602724
5.0399999999999805,6.52501566585,-6.86870787042,31.3188863696,6.11074761826,5.89033489712,0.0,5.89571698661,-4.47364903266,5.14212086247,0.0574545842952,-0.127793713679,0.0,466.93582287897806,466.7255496329908,467.77640371458716,469.25638991087555
